0.0004,20.6033,-2.4727
0.0013,-9.6282,6.5738
0.0021,0.0570,4.3938
0.0029,1.1030,4.7911
0.0038,-2.5275,5.0769
0.0046,0.6507,4.0904
0.0054,1.5417,4.1492
0.0063,-0.3240,4.7287
0.0071,2.2158,4.0524
0.0079,1.2750,4.1480
0.0088,1.0933,4.2550
0.0096,1.5429,3.9418
0.0104,0.9043,3.9344
0.0113,1.1086,3.5280
0.0121,1.3007,2.9328
0.0129,1.0322,2.4567
0.0138,1.1243,2.0731
0.0146,1.1877,2.0192
0.0154,1.1497,2.5287
0.0163,1.3738,3.3309
0.0171,1.3606,3.3825
0.0179,1.3178,2.0406
0.0188,1.4150,1.2859
0.0196,1.3323,1.2965
0.0204,1.2733,1.6382
0.0213,1.3139,2.2954
0.0221,1.2716,2.5653
0.0229,1.2359,1.9451
0.0238,1.2337,1.3049
0.0246,1.2068,1.2378
0.0254,1.2361,1.3190
0.0263,1.2232,1.4520
0.0271,1.1806,1.4592
0.0279,1.1586,1.0582
0.0288,1.0970,0.5458
0.0296,1.1178,0.4587
0.0304,1.1745,0.6866
0.0313,1.1900,0.8834
0.0321,1.2092,0.9622
0.0329,1.1880,0.7332
0.0338,1.1126,0.1932
0.0346,1.0927,-0.2586
0.0354,1.1577,-0.2318
0.0363,1.1888,0.0738
0.0371,1.1970,0.1944
0.0379,1.1577,0.1191
0.0388,1.1206,-0.1280
0.0396,1.1361,-0.3616
0.0404,1.1525,-0.4087
0.0413,1.1683,-0.3996
0.0421,1.1706,-0.4610
0.0429,1.1058,-0.6334
0.0438,1.0943,-0.8489
0.0446,1.1129,-0.8643
0.0454,1.1786,-0.6829
0.0463,1.2135,-0.6076
0.0471,1.1982,-0.6687
0.0479,1.1121,-0.9079
0.0488,1.0538,-1.3320
0.0496,1.0455,-1.5361
0.0504,1.0866,-1.3670
0.0513,1.1077,-1.3143
0.0521,1.0732,-1.4083
0.0529,1.0610,-1.5504
0.0538,1.0867,-1.5743
0.0546,1.1326,-1.4195
0.0554,1.1438,-1.4115
0.0563,1.1198,-1.5940
0.0571,1.0469,-1.8737
0.0579,1.0561,-2.0013
0.0588,1.0645,-1.8455
0.0596,1.1128,-1.5287
0.0604,1.1117,-1.4003
0.0613,1.0699,-1.5501
0.0621,1.0212,-1.9414
0.0629,1.0714,-2.1701
0.0638,1.1096,-1.9788
0.0646,1.1327,-1.8353
0.0654,1.0985,-1.9732
0.0663,1.0573,-2.1069
0.0671,1.1087,-1.9432
0.0679,1.1502,-1.5959
0.0688,1.1352,-1.5020
0.0696,1.0788,-1.7768
0.0704,1.0075,-2.1934
0.0713,0.9875,-2.4412
0.0721,1.0798,-2.2427
0.0729,1.1224,-1.8839
0.0738,1.1482,-1.6876
0.0746,1.1202,-1.8001
0.0754,1.0653,-2.0378
0.0763,1.1036,-2.0940
0.0771,1.1134,-1.9451
0.0779,1.0727,-1.9526
0.0788,1.0373,-2.1516
0.0796,1.0236,-2.2475
0.0804,1.0803,-1.8836
0.0813,1.1455,-1.4681
0.0821,1.1244,-1.4251
0.0829,1.0946,-1.6729
0.0838,1.0637,-2.0090
0.0846,1.0568,-2.1446
0.0854,1.0974,-1.9985
0.0863,1.1331,-1.7582
0.0871,1.1057,-1.6809
0.0879,1.0665,-1.8085
0.0888,1.0604,-1.9249
0.0896,1.0944,-1.7414
0.0904,1.1109,-1.6495
0.0913,1.0626,-1.8116
0.0921,1.0328,-2.0303
0.0929,1.0699,-2.0127
0.0938,1.1216,-1.6539
0.0946,1.1553,-1.3764
0.0954,1.1445,-1.4058
0.0963,1.0858,-1.6718
0.0971,1.0441,-2.0525
0.0979,1.0462,-2.2269
0.0988,1.0850,-2.0188
0.0996,1.1068,-1.8019
0.1004,1.0878,-1.7502
0.1013,1.0672,-1.7553
0.1021,1.1342,-1.5060
0.1029,1.1436,-1.2506
0.1038,1.1428,-1.3477
0.1046,1.1195,-1.6005
0.1054,1.0593,-1.9469
0.1063,1.0762,-2.0744
0.1071,1.1236,-1.7800
0.1079,1.1325,-1.4946
0.1088,1.1407,-1.4498
0.1096,1.0954,-1.5832
0.1104,1.0638,-1.7924
0.1113,1.0851,-1.8099
0.1121,1.0875,-1.7384
0.1129,1.0776,-1.7398
0.1138,1.0848,-1.7711
0.1146,1.1312,-1.4751
0.1154,1.1516,-1.1618
0.1163,1.1631,-1.1508
0.1171,1.1238,-1.2947
0.1179,1.0948,-1.6405
0.1188,1.0367,-2.0029
0.1196,1.0373,-2.0985
0.1204,1.0929,-1.8747
0.1213,1.1066,-1.5991
0.1221,1.0817,-1.5989
0.1229,1.0760,-1.7636
0.1238,1.0693,-1.7556
0.1246,1.0894,-1.7643
0.1254,1.0819,-1.8361
0.1263,1.0481,-2.0131
0.1271,1.0522,-2.1236
0.1279,1.1139,-1.8232
0.1288,1.1351,-1.4282
0.1296,1.1677,-1.2506
0.1304,1.1492,-1.3158
0.1313,1.0868,-1.6516
0.1321,1.0391,-2.0963
0.1329,1.0330,-2.2400
0.1338,1.0738,-2.0440
0.1346,1.0860,-1.8917
0.1354,1.0666,-1.8760
0.1363,1.0654,-1.8790
0.1371,1.1000,-1.8220
0.1379,1.1036,-1.7102
0.1388,1.0961,-1.8203
0.1396,1.0466,-2.0799
0.1404,1.0482,-2.1519
0.1413,1.0913,-1.8939
0.1421,1.1341,-1.4457
0.1429,1.1341,-1.2646
0.1438,1.1465,-1.3336
0.1446,1.0912,-1.6317
0.1454,1.0553,-2.0247
0.1463,1.0552,-2.2092
0.1471,1.0634,-2.1419
0.1479,1.0685,-2.0591
0.1488,1.0778,-1.9550
0.1496,1.1335,-1.5183
0.1504,1.1589,-1.1793
0.1513,1.1359,-1.2336
0.1521,1.0957,-1.5074
0.1529,1.0423,-1.9484
0.1538,1.0155,-2.2473
0.1546,1.0587,-2.1091
0.1554,1.1228,-1.7713
0.1563,1.1404,-1.4803
0.1571,1.1544,-1.3759
0.1579,1.1182,-1.4922
0.1588,1.0603,-1.8303
0.1596,1.0324,-2.1300
0.1604,1.0176,-2.3319
0.1613,1.0351,-2.2229
0.1621,1.1497,-1.6720
0.1629,1.1565,-1.1658
0.1638,1.1799,-1.0071
0.1646,1.1741,-1.1027
0.1654,1.1289,-1.4476
0.1663,1.0595,-1.9661
0.1671,1.0460,-2.3098
0.1679,1.0449,-2.2645
0.1688,1.1137,-1.9032
0.1696,1.1573,-1.4242
0.1704,1.1648,-1.1243
0.1713,1.1610,-1.1717
0.1721,1.1171,-1.4753
0.1729,1.0589,-1.9166
0.1738,1.0159,-2.2656
0.1746,1.0361,-2.2258
0.1754,1.0734,-1.8620
0.1763,1.1466,-1.3846
0.1771,1.1695,-0.9288
0.1779,1.1998,-0.7572
0.1788,1.1741,-0.9746
0.1796,1.1159,-1.4339
0.1804,1.0615,-1.9148
0.1813,1.0273,-2.1816
0.1821,1.0597,-1.9535
0.1829,1.1224,-1.4733
0.1838,1.1490,-1.0911
0.1846,1.1636,-0.9258
0.1854,1.1496,-1.1088
0.1863,1.0873,-1.5208
0.1871,1.0248,-1.9820
0.1879,1.0151,-2.2270
0.1888,1.0617,-1.9900
0.1896,1.1410,-1.4725
0.1904,1.1843,-0.9510
0.1913,1.1912,-0.7496
0.1921,1.1960,-0.8456
0.1929,1.1393,-1.2557
0.1938,1.0696,-1.7563
0.1946,1.0300,-2.1184
0.1954,1.0279,-2.1051
0.1963,1.0740,-1.7221
0.1971,1.1573,-1.1909
0.1979,1.1735,-0.8029
0.1988,1.1764,-0.8572
0.1996,1.1262,-1.2433
0.2004,1.0359,-1.7960
0.2013,0.9964,-2.2483
0.2021,1.0120,-2.2163
0.2029,1.0985,-1.7140
0.2038,1.1520,-1.1492
0.2046,1.1744,-0.7644
0.2054,1.1857,-0.6613
0.2063,1.1796,-0.8993
0.2071,1.1148,-1.3313
0.2079,1.0481,-1.8045
0.2088,1.0226,-2.0665
0.2096,1.0572,-1.7916
0.2104,1.1260,-1.3142
0.2113,1.1826,-0.8601
0.2121,1.1873,-0.6864
0.2129,1.1744,-0.9475
0.2138,1.1100,-1.3913
0.2146,1.0334,-1.8686
0.2154,1.0190,-2.1329
0.2163,1.0312,-1.9948
0.2171,1.1182,-1.4752
0.2179,1.1590,-0.9362
0.2188,1.1702,-0.7450
0.2196,1.1813,-0.8643
0.2204,1.1611,-1.1762
0.2213,1.0872,-1.5705
0.2221,1.0379,-1.9412
0.2229,1.0400,-1.9650
0.2238,1.1189,-1.4937
0.2246,1.1666,-1.0146
0.2254,1.1776,-0.8021
0.2263,1.1581,-0.8961
0.2271,1.1394,-1.1951
0.2279,1.0526,-1.6533
0.2288,1.0139,-2.0936
0.2296,1.0391,-2.0932
0.2304,1.0851,-1.7367
0.2313,1.1206,-1.4128
0.2321,1.1384,-1.2091
0.2329,1.1504,-1.1090
0.2338,1.1382,-1.2838
0.2346,1.0686,-1.6819
0.2354,0.9971,-2.1480
0.2363,1.0376,-2.2338
0.2371,1.1042,-1.7651
0.2379,1.1500,-1.3194
0.2388,1.1441,-1.1314
0.2396,1.1434,-1.1239
0.2404,1.1384,-1.3285
0.2413,1.0991,-1.7240
0.2421,1.0221,-2.1769
0.2429,1.0319,-2.3468
0.2438,1.0505,-2.1280
0.2446,1.1032,-1.7310
0.2454,1.1653,-1.2467
0.2463,1.1710,-0.9789
0.2471,1.1608,-1.0727
0.2479,1.1262,-1.4555
0.2488,1.0493,-1.9478
0.2496,1.0195,-2.3026
